Time [s],Channel,Value
0.033222500,1,26468
0.033224650,2,25786
0.033226825,1,26468
0.033228975,2,25786
0.033231150,1,26289
0.033233300,2,25927
0.033235450,1,26289
0.033237625,2,25927
0.033239775,1,26289
0.033241950,2,25927
0.033244100,1,26289
0.033246275,2,25927
0.033248425,1,26289
0.033250575,2,25927
0.033252750,1,26009
0.033254900,2,25453
0.033257075,1,26009
0.033259225,2,25453
0.033261375,1,26009
0.033263550,2,25453
0.033265700,1,26009
0.033267875,2,25453
0.033270025,1,26009
0.033272200,2,25453
0.033274350,1,26187
0.033276500,2,25177
0.033278675,1,26187
0.033280825,2,25177
0.033283000,1,26187
0.033285150,2,25177
0.033287325,1,26187
0.033289475,2,25177
0.033291625,1,26169
0.033293800,2,24984
0.033295950,1,26169
0.033298125,2,24984
0.033300275,1,26169
0.033302425,2,24984
0.033304600,1,26169
0.033306750,2,24984
0.033308925,1,26169
0.033311075,2,24984
0.033313250,1,25414
0.033315400,2,24503
0.033317550,1,25414
0.033319725,2,24503
0.033321875,1,25414
0.033324050,2,24503
0.033326200,1,25414
0.033328350,2,24503
0.033330525,1,25414
0.033332675,2,24503
0.033334850,1,25268
0.033337000,2,24612
0.033339175,1,25268
0.033341325,2,24612
0.033343475,1,25268
0.033345650,2,24612
0.033347800,1,25268
0.033349975,2,24612
0.033352125,1,25268
0.033354300,2,24612
0.033356450,1,25149
0.033358600,2,23802
0.033360775,1,25149
0.033362925,2,23802
0.033365100,1,25149
0.033367250,2,23802
0.033369400,1,25149
0.033371575,2,23802
0.033373725,1,24821
0.033375900,2,23980
0.033378050,1,24821
0.033380225,2,23980
0.033382375,1,24821
0.033384525,2,23980
0.033386700,1,24821
0.033388850,2,23980
0.033391025,1,24821
0.033393175,2,23980
0.033395350,1,24677
0.033397500,2,23210
0.033399650,1,24677
0.033401825,2,23210
0.033403975,1,24677
0.033406150,2,23210
0.033408300,1,24677
0.033410450,2,23210
0.033412625,1,24677
0.033414775,2,23210
0.033416950,1,24556
0.033419100,2,22919
0.033421275,1,24556
0.033423425,2,22919
0.033425575,1,24556
0.033427750,2,22919
0.033429900,1,24556
0.033432075,2,22919
0.033434225,1,24556
0.033436400,2,22919
0.033438550,1,23839
0.033440700,2,22521
0.033442875,1,23839
0.033445025,2,22521
0.033447200,1,23839
0.033449350,2,22521
0.033451500,1,23839
0.033453675,2,22521
0.033455825,1,23339
0.033458000,2,21917
0.033460150,1,23339
0.033462325,2,21917
0.033464475,1,23339
0.033466625,2,21917
0.033468800,1,23339
0.033470950,2,21917
0.033473125,1,23339
0.033475275,2,21917
0.033477450,1,23173
0.033479600,2,21679
0.033481750,1,23173
0.033483925,2,21679
0.033486075,1,23173
0.033488250,2,21679
0.033490400,1,23173
0.033492550,2,21679
0.033494725,1,23173
0.033496875,2,21679
0.033499050,1,22827
0.033501200,2,21484
0.033503375,1,22827
0.033505525,2,21484
0.033507675,1,22827
0.033509850,2,21484
0.033512000,1,22827
0.033514175,2,21484
0.033516325,1,22827
0.033518475,2,21484
0.033520650,1,22456
0.033522800,2,20666
0.033524975,1,22456
0.033527125,2,20666
0.033529300,1,22456
0.033531450,2,20666
0.033533600,1,22456
0.033535775,2,20666
0.033537925,1,22165
0.033540100,2,20557
0.033542250,1,22165
0.033544425,2,20557
0.033546575,1,22165
0.033548725,2,20557
0.033550900,1,22165
0.033553050,2,20557
0.033555225,1,22165
0.033557375,2,20557
0.033559525,1,21759
0.033561700,2,20014
0.033563850,1,21759
0.033566025,2,20014
0.033568175,1,21759
0.033570350,2,20014
0.033572500,1,21759
0.033574650,2,20014
0.033576825,1,21759
0.033578975,2,20014
0.033581150,1,21278
0.033583300,2,19566
0.033585475,1,21278
0.033587625,2,19566
0.033589775,1,21278
0.033591950,2,19566
0.033594100,1,21278
0.033596275,2,19566
0.033598425,1,21278
0.033600575,2,19566
0.033602750,1,21129
0.033604900,2,18783
0.033607075,1,21129
0.033609225,2,18783
0.033611400,1,21129
0.033613550,2,18783
0.033615700,1,21129
0.033617875,2,18783
0.033620025,1,20349
0.033622200,2,18008
0.033624350,1,20349
0.033626525,2,18008
0.033628675,1,20349
0.033630825,2,18008
0.033633000,1,20349
0.033635150,2,18008
0.033637325,1,20349
0.033639475,2,18008
0.033641625,1,19775
0.033643800,2,17801
0.033645950,1,19775
0.033648125,2,17801
0.033650275,1,19775
0.033652450,2,17801
0.033654600,1,19775
0.033656750,2,17801
0.033658925,1,19775
0.033661075,2,17801
0.033663250,1,19278
0.033665400,2,17313
0.033667550,1,19278
0.033669725,2,17313
0.033671875,1,19278
0.033674050,2,17313
0.033676200,1,19278
0.033678375,2,17313
0.033680525,1,19278
0.033682675,2,17313
0.033684850,1,19070
0.033687000,2,16491
0.033689175,1,19070
0.033691325,2,16491
0.033693500,1,19070
0.033695650,2,16491
0.033697800,1,19070
0.033699975,2,16491
0.033702125,1,18590
0.033704300,2,16285
0.033706450,1,18590
0.033708600,2,16285
0.033710775,1,18590
0.033712925,2,16285
0.033715100,1,18590
0.033717250,2,16285
0.033719425,1,18590
0.033721575,2,16285
0.033723725,1,18352
0.033725900,2,15694
0.033728050,1,18352
0.033730225,2,15694
0.033732375,1,18352
0.033734550,2,15694
0.033736700,1,18352
0.033738850,2,15694
0.033741025,1,18352
0.033743175,2,15694
0.033745350,1,17394
0.033747500,2,14899
0.033749650,1,17394
0.033751825,2,14899
0.033753975,1,17394
0.033756150,2,14899
0.033758300,1,17394
0.033760475,2,14899
0.033762625,1,17394
0.033764775,2,14899
0.033766950,1,16801
0.033769100,2,14692
0.033771275,1,16801
0.033773425,2,14692
0.033775600,1,16801
0.033777750,2,14692
0.033779900,1,16801
0.033782075,2,14692
0.033784225,1,16003
0.033786400,2,13797
0.033788550,1,16003
0.033790700,2,13797
0.033792875,1,16003
0.033795025,2,13797
0.033797200,1,16003
0.033799350,2,13797
0.033801525,1,16003
0.033803675,2,13797
0.033805825,1,15488
0.033808000,2,12997
0.033810150,1,15488
0.033812325,2,12997
0.033814475,1,15488
0.033816625,2,12997
0.033818800,1,15488
0.033820950,2,12997
0.033823125,1,15488
0.033825275,2,12997
0.033827450,1,15128
0.033829600,2,12679
0.033831750,1,15128
0.033833925,2,12679
0.033836075,1,15128
0.033838250,2,12679
0.033840400,1,15128
0.033842575,2,12679
0.033844725,1,14722
0.033846875,2,11880
0.033849050,1,14722
0.033851200,2,11880
0.033853375,1,14722
0.033855525,2,11880
0.033857675,1,14722
0.033859850,2,11880
0.033862000,1,14722
0.033864175,2,11880
0.033866325,1,14235
0.033868500,2,11448
0.033870650,1,14235
0.033872800,2,11448
0.033874975,1,14235
0.033877125,2,11448
0.033879300,1,14235
0.033881450,2,11448
0.033883625,1,14235
0.033885775,2,11448
0.033887925,1,13114
0.033890100,2,10762
0.033892250,1,13114
0.033894425,2,10762
0.033896575,1,13114
0.033898725,2,10762
0.033900900,1,13114
0.033903050,2,10762
0.033905225,1,13114
0.033907375,2,10762
0.033909550,1,12542
0.033911700,2,9817
0.033913850,1,12542
0.033916025,2,9817
0.033918175,1,12542
0.033920350,2,9817
0.033922500,1,12542
0.033924650,2,9817
0.033926825,1,11848
0.033928975,2,9374
0.033931150,1,11848
0.033933300,2,9374
0.033935475,1,11848
0.033937625,2,9374
0.033939775,1,11848
0.033941950,2,9374
0.033944100,1,11848
0.033946275,2,9374
0.033948425,1,11255
0.033950600,2,8746
0.033952750,1,11255
0.033954900,2,8746
0.033957075,1,11255
0.033959225,2,8746
0.033961400,1,11255
0.033963550,2,8746
0.033965700,1,11255
0.033967875,2,8746
0.033970025,1,10849
0.033972200,2,8354
0.033974350,1,10849
0.033976525,2,8354
0.033978675,1,10849
0.033980825,2,8354
0.033983000,1,10849
0.033985150,2,8354
0.033987325,1,10849
0.033989475,2,8354
0.033991650,1,10194
0.033993800,2,7449
0.033995950,1,10194
0.033998125,2,7449
0.034000275,1,10194
0.034002450,2,7449
0.034004600,1,10194
0.034006750,2,7449
0.034008925,1,9506
0.034011075,2,6683
0.034013250,1,9506
0.034015400,2,6683
0.034017575,1,9506
0.034019725,2,6683
0.034021875,1,9506
0.034024050,2,6683
0.034026200,1,9506
0.034028375,2,6683
0.034030525,1,8676
0.034032700,2,6049
0.034034850,1,8676
0.034037000,2,6049
0.034039175,1,8676
0.034041325,2,6049
0.034043500,1,8676
0.034045650,2,6049
0.034047800,1,8676
0.034049975,2,6049
0.034052125,1,7815
0.034054300,2,5152
0.034056450,1,7815
0.034058625,2,5152
0.034060775,1,7815
0.034062925,2,5152
0.034065100,1,7815
0.034067250,2,5152
0.034069425,1,7815
0.034071575,2,5152
0.034073725,1,7529
0.034075900,2,4313
0.034078050,1,7529
0.034080225,2,4313
0.034082375,1,7529
0.034084550,2,4313
0.034086700,1,7529
0.034088850,2,4313
0.034091025,1,6753
0.034093175,2,4041
0.034095350,1,6753
0.034097500,2,4041
0.034099675,1,6753
0.034101825,2,4041
0.034103975,1,6753
0.034106150,2,4041
0.034108300,1,6753
0.034110475,2,4041
0.034112625,1,5830
0.034114775,2,3150
0.034116950,1,5830
0.034119100,2,3150
0.034121275,1,5830
0.034123425,2,3150
0.034125600,1,5830
0.034127750,2,3150
0.034129900,1,5830
0.034132075,2,3150
0.034134225,1,5335
0.034136400,2,2869
0.034138550,1,5335
0.034140725,2,2869
0.034142875,1,5335
0.034145025,2,2869
0.034147200,1,5335
0.034149350,2,2869
0.034151525,1,5335
0.034153675,2,2869
0.034155825,1,4292
0.034158000,2,2032
0.034160150,1,4292
0.034162325,2,2032
0.034164475,1,4292
0.034166650,2,2032
0.034168800,1,4292
0.034170950,2,2032
0.034173125,1,3957
0.034175275,2,1085
0.034177450,1,3957
0.034179600,2,1085
0.034181775,1,3957
0.034183925,2,1085
0.034186075,1,3957
0.034188250,2,1085
0.034190400,1,3957
0.034192575,2,1085
0.034194725,1,3281
0.034196875,2,522
0.034199050,1,3281
0.034201200,2,522
0.034203375,1,3281
0.034205525,2,522
0.034207700,1,3281
0.034209850,2,522
0.034212000,1,3281
0.034214175,2,522
0.034216325,1,2607
0.034218500,2,16777105
0.034220650,1,2607
0.034222800,2,16777105
0.034224975,1,2607
0.034227125,2,16777105
0.034229300,1,2607
0.034231450,2,16777105
0.034233625,1,2607
0.034235775,2,16777105
0.034237925,1,1599
0.034240100,2,16776506
0.034242250,1,1599
0.034244425,2,16776506
0.034246575,1,1599
0.034248750,2,16776506
0.034250900,1,1599
0.034253050,2,16776506
0.034255225,1,1318
0.034257375,2,16775940
0.034259550,1,1318
0.034261700,2,16775940
0.034263850,1,1318
0.034266025,2,16775940
0.034268175,1,1318
0.034270350,2,16775940
0.034272500,1,1318
0.034274675,2,16775940
0.034276825,1,368
0.034278975,2,16775062
0.034281150,1,368
0.034283300,2,16775062
0.034285475,1,368
0.034287625,2,16775062
0.034289800,1,368
0.034291950,2,16775062
0.034294100,1,368
0.034296275,2,16775062
0.034298425,1,16776892
0.034300600,2,16774399
0.034302750,1,16776892
0.034304900,2,16774399
0.034307075,1,16776892
0.034309225,2,16774399
0.034311400,1,16776892
0.034313550,2,16774399
0.034315725,1,16776892
0.034317875,2,16774399
0.034320025,1,16776408
0.034322200,2,16773494
0.034324350,1,16776408
0.034326525,2,16773494
0.034328675,1,16776408
0.034330850,2,16773494
0.034333000,1,16776408
0.034335150,2,16773494
0.034337325,1,16775455
0.034339475,2,16772921
0.034341650,1,16775455
0.034343800,2,16772921
0.034345950,1,16775455
0.034348125,2,16772921
0.034350275,1,16775455
0.034352450,2,16772921
0.034354600,1,16775455
0.034356775,2,16772921
0.034358925,1,16774788
0.034361075,2,16772443
0.034363250,1,16774788
0.034365400,2,16772443
0.034367575,1,16774788
0.034369725,2,16772443
0.034371875,1,16774788
0.034374050,2,16772443
0.034376200,1,16774788
0.034378375,2,16772443
0.034380525,1,16774154
0.034382700,2,16771540
0.034384850,1,16774154
0.034387000,2,16771540
0.034389175,1,16774154
0.034391325,2,16771540
0.034393500,1,16774154
0.034395650,2,16771540
0.034397825,1,16773509
0.034399975,2,16771073
0.034402125,1,16773509
0.034404300,2,16771073
0.034406450,1,16773509
0.034408625,2,16771073
0.034410775,1,16773509
0.034412925,2,16771073
0.034415100,1,16773509
0.034417250,2,16771073
0.034419425,1,16772635
0.034421575,2,16769793
0.034423750,1,16772635
0.034425900,2,16769793
0.034428050,1,16772635
0.034430225,2,16769793
0.034432375,1,16772635
0.034434550,2,16769793
0.034436700,1,16772635
0.034438875,2,16769793
0.034441025,1,16772247
0.034443175,2,16769839
0.034445350,1,16772247
0.034447500,2,16769839
0.034449675,1,16772247
0.034451825,2,16769839
0.034453975,1,16772247
0.034456150,2,16769839
0.034458300,1,16772247
0.034460475,2,16769839
0.034462625,1,16771622
0.034464800,2,16768793
0.034466950,1,16771622
0.034469100,2,16768793
0.034471275,1,16771622
0.034473425,2,16768793
0.034475600,1,16771622
0.034477750,2,16768793
0.034479925,1,16770947
0.034482075,2,16768463
0.034484225,1,16770947
0.034486400,2,16768463
0.034488550,1,16770947
0.034490725,2,16768463
0.034492875,1,16770947
0.034495025,2,16768463
0.034497200,1,16770947
0.034499350,2,16768463
0.034501525,1,16769855
0.034503675,2,16767693
0.034505850,1,16769855
0.034508000,2,16767693
0.034510150,1,16769855
0.034512325,2,16767693
0.034514475,1,16769855
0.034516650,2,16767693
0.034518800,1,16769855
0.034520950,2,16767693
0.034523125,1,16769215
0.034525275,2,16766802
0.034527450,1,16769215
0.034529600,2,16766802
0.034531775,1,16769215
0.034533925,2,16766802
0.034536075,1,16769215
0.034538250,2,16766802
0.034540400,1,16769215
0.034542575,2,16766802
0.034544725,1,16768583
0.034546900,2,16766200
0.034549050,1,16768583
0.034551200,2,16766200
0.034553375,1,16768583
0.034555525,2,16766200
0.034557700,1,16768583
0.034559850,2,16766200
0.034562000,1,16767854
0.034564175,2,16765689
0.034566325,1,16767854
0.034568500,2,16765689
0.034570650,1,16767854
0.034572825,2,16765689
0.034574975,1,16767854
0.034577125,2,16765689
0.034579300,1,16767854
0.034581450,2,16765689
0.034583625,1,16767189
0.034585775,2,16765341
0.034587950,1,16767189
0.034590100,2,16765341
0.034592250,1,16767189
0.034594425,2,16765341
0.034596575,1,16767189
0.034598750,2,16765341
0.034600900,1,16767189
0.034603050,2,16765341
0.034605225,1,16766598
0.034607375,2,16764147
0.034609550,1,16766598
0.034611700,2,16764147
0.034613875,1,16766598
0.034616025,2,16764147
0.034618175,1,16766598
0.034620350,2,16764147
0.034622500,1,16766598
0.034624675,2,16764147
0.034626825,1,16765924
0.034628975,2,16763566
0.034631150,1,16765924
0.034633300,2,16763566
0.034635475,1,16765924
0.034637625,2,16763566
0.034639800,1,16765924
0.034641950,2,16763566
0.034644100,1,16765329
0.034646275,2,16763002
0.034648425,1,16765329
0.034650600,2,16763002
0.034652750,1,16765329
0.034654925,2,16763002
0.034657075,1,16765329
0.034659225,2,16763002
0.034661400,1,16765329
0.034663550,2,16763002
0.034665725,1,16764615
0.034667875,2,16762500
0.034670025,1,16764615
0.034672200,2,16762500
0.034674350,1,16764615
0.034676525,2,16762500
0.034678675,1,16764615
0.034680850,2,16762500
0.034683000,1,16764615
0.034685150,2,16762500
0.034687325,1,16764044
0.034689475,2,16762049
0.034691650,1,16764044
0.034693800,2,16762049
0.034695975,1,16764044
0.034698125,2,16762049
0.034700275,1,16764044
0.034702450,2,16762049
0.034704600,1,16764044
0.034706775,2,16762049
0.034708925,1,16763419
0.034711075,2,16761712
0.034713250,1,16763419
0.034715400,2,16761712
0.034717575,1,16763419
0.034719725,2,16761712
0.034721900,1,16763419
0.034724050,2,16761712
0.034726200,1,16763116
0.034728375,2,16760628
0.034730525,1,16763116
0.034732700,2,16760628
0.034734850,1,16763116
0.034737025,2,16760628
0.034739175,1,16763116
0.034741325,2,16760628
0.034743500,1,16763116
0.034745650,2,16760628
0.034747825,1,16762464
0.034749975,2,16760237
0.034752125,1,16762464
0.034754300,2,16760237
0.034756450,1,16762464
0.034758625,2,16760237
0.034760775,1,16762464
0.034762950,2,16760237
0.034765100,1,16762464
0.034767250,2,16760237
0.034769425,1,16761567
0.034771575,2,16759573
0.034773750,1,16761567
0.034775900,2,16759573
0.034778050,1,16761567
0.034780225,2,16759573
0.034782375,1,16761567
0.034784550,2,16759573
0.034786700,1,16761567
0.034788875,2,16759573
0.034791025,1,16761207
0.034793175,2,16759231
0.034795350,1,16761207
0.034797500,2,16759231
0.034799675,1,16761207
0.034801825,2,16759231
0.034804000,1,16761207
0.034806150,2,16759231
0.034808300,1,16760531
0.034810475,2,16758470
0.034812625,1,16760531
0.034814800,2,16758470
0.034816950,1,16760531
0.034819100,2,16758470
0.034821275,1,16760531
0.034823425,2,16758470
0.034825600,1,16760531
0.034827750,2,16758470
0.034829925,1,16760083
0.034832075,2,16758022
0.034834225,1,16760083
0.034836400,2,16758022
0.034838550,1,16760083
0.034840725,2,16758022
0.034842875,1,16760083
0.034845050,2,16758022
0.034847200,1,16760083
0.034849350,2,16758022
0.034851525,1,16759114
0.034853675,2,16757453
0.034855850,1,16759114
0.034858000,2,16757453
0.034860150,1,16759114
0.034862325,2,16757453
0.034864475,1,16759114
0.034866650,2,16757453
0.034868800,1,16759114
0.034870975,2,16757453
0.034873125,1,16759028
0.034875275,2,16757238
0.034877450,1,16759028
0.034879600,2,16757238
0.034881775,1,16759028
0.034883925,2,16757238
0.034886100,1,16759028
0.034888250,2,16757238
0.034890400,1,16758536
0.034892575,2,16756526
0.034894725,1,16758536
0.034896900,2,16756526
0.034899050,1,16758536
0.034901200,2,16756526
0.034903375,1,16758536
0.034905525,2,16756526
0.034907700,1,16758536
0.034909850,2,16756526
0.034912025,1,16758157
0.034914175,2,16756461
0.034916325,1,16758157
0.034918500,2,16756461
0.034920650,1,16758157
0.034922825,2,16756461
0.034924975,1,16758157
0.034927125,2,16756461
0.034929300,1,16758157
0.034931450,2,16756461
0.034933625,1,16757626
0.034935775,2,16755918
0.034937950,1,16757626
0.034940100,2,16755918
0.034942250,1,16757626
0.034944425,2,16755918
0.034946575,1,16757626
0.034948750,2,16755918
0.034950900,1,16757111
0.034953075,2,16755395
0.034955225,1,16757111
0.034957375,2,16755395
0.034959550,1,16757111
0.034961700,2,16755395
0.034963875,1,16757111
0.034966025,2,16755395
0.034968175,1,16757111
0.034970350,2,16755395
0.034972500,1,16756683
0.034974675,2,16754949
0.034976825,1,16756683
0.034979000,2,16754949
0.034981150,1,16756683
0.034983300,2,16754949
0.034985475,1,16756683
0.034987625,2,16754949
0.034989800,1,16756683
0.034991950,2,16754949
0.034994125,1,16755992
0.034996275,2,16754485
0.034998425,1,16755992
0.035000600,2,16754485
0.035002750,1,16755992
0.035004925,2,16754485
0.035007075,1,16755992
0.035009225,2,16754485
0.035011400,1,16755992
0.035013550,2,16754485
0.035015725,1,16755634
0.035017875,2,16754304
0.035020050,1,16755634
0.035022200,2,16754304
0.035024350,1,16755634
0.035026525,2,16754304
0.035028675,1,16755634
0.035030850,2,16754304
0.035033000,1,16754856
0.035035175,2,16753657
0.035037325,1,16754856
0.035039475,2,16753657
0.035041650,1,16754856
0.035043800,2,16753657
0.035045975,1,16754856
0.035048125,2,16753657
0.035050275,1,16754856
0.035052450,2,16753657
0.035054600,1,16754798
0.035056775,2,16753504
0.035058925,1,16754798
0.035061100,2,16753504
0.035063250,1,16754798
0.035065400,2,16753504
0.035067575,1,16754798
0.035069725,2,16753504
0.035071900,1,16754798
0.035074050,2,16753504
0.035076225,1,16754326
0.035078375,2,16752850
0.035080525,1,16754326
0.035082700,2,16752850
0.035084850,1,16754326
0.035087025,2,16752850
0.035089175,1,16754326
0.035091325,2,16752850
0.035093500,1,16754326
0.035095650,2,16752850
0.035097825,1,16754088
0.035099975,2,16752819
0.035102150,1,16754088
0.035104300,2,16752819
0.035106450,1,16754088
0.035108625,2,16752819
0.035110775,1,16754088
0.035112950,2,16752819
0.035115100,1,16753589
0.035117250,2,16752699
0.035119425,1,16753589
0.035121575,2,16752699
0.035123750,1,16753589
0.035125900,2,16752699
0.035128075,1,16753589
0.035130225,2,16752699
0.035132375,1,16753589
0.035134550,2,16752699
0.035136700,1,16753237
0.035138875,2,16752412
0.035141025,1,16753237
0.035143200,2,16752412
0.035145350,1,16753237
0.035147500,2,16752412
0.035149675,1,16753237
0.035151825,2,16752412
0.035154000,1,16753237
0.035156150,2,16752412
0.035158300,1,16753021
0.035160475,2,16752034
0.035162625,1,16753021
0.035164800,2,16752034
0.035166950,1,16753021
0.035169125,2,16752034
0.035171275,1,16753021
0.035173425,2,16752034
0.035175600,1,16753021
0.035177750,2,16752034
0.035179925,1,16752597
0.035182075,2,16751710
0.035184225,1,16752597
0.035186400,2,16751710
0.035188550,1,16752597
0.035190725,2,16751710
0.035192875,1,16752597
0.035195050,2,16751710
0.035197200,1,16752281
0.035199350,2,16751395
0.035201525,1,16752281
0.035203675,2,16751395
0.035205850,1,16752281
0.035208000,2,16751395
0.035210175,1,16752281
0.035212325,2,16751395
0.035214475,1,16752281
0.035216650,2,16751395
0.035218800,1,16752094
0.035220975,2,16751244
0.035223125,1,16752094
0.035225275,2,16751244
0.035227450,1,16752094
0.035229600,2,16751244
0.035231775,1,16752094
0.035233925,2,16751244
0.035236100,1,16752094
0.035238250,2,16751244
0.035240400,1,16752018
0.035242575,2,16751111
0.035244725,1,16752018
0.035246900,2,16751111
0.035249050,1,16752018
0.035251225,2,16751111
0.035253375,1,16752018
0.035255525,2,16751111
0.035257700,1,16752018
0.035259850,2,16751111
0.035262025,1,16751577
0.035264175,2,16751015
0.035266325,1,16751577
0.035268500,2,16751015
0.035270650,1,16751577
0.035272825,2,16751015
0.035274975,1,16751577
0.035277150,2,16751015
0.035279300,1,16751305
0.035281450,2,16750718
0.035283625,1,16751305
0.035285775,2,16750718
0.035287950,1,16751305
0.035290100,2,16750718
0.035292275,1,16751305
0.035294425,2,16750718
0.035296575,1,16751305
0.035298750,2,16750718
0.035300900,1,16751266
0.035303075,2,16750756
0.035305225,1,16751266
0.035307375,2,16750756
0.035309550,1,16751266
0.035311700,2,16750756
0.035313875,1,16751266
0.035316025,2,16750756
0.035318200,1,16751266
0.035320350,2,16750756
0.035322500,1,16750712
0.035324675,2,16750696
0.035326825,1,16750712
0.035329000,2,16750696
0.035331150,1,16750712
0.035333300,2,16750696
0.035335475,1,16750712
0.035337625,2,16750696
0.035339800,1,16750712
0.035341950,2,16750696
0.035344125,1,16750849
0.035346275,2,16750512
0.035348425,1,16750849
0.035350600,2,16750512
0.035352750,1,16750849
0.035354925,2,16750512
0.035357075,1,16750849
0.035359250,2,16750512
0.035361400,1,16750599
0.035363550,2,16750569
0.035365725,1,16750599
0.035367875,2,16750569
0.035370050,1,16750599
0.035372200,2,16750569
0.035374350,1,16750599
0.035376525,2,16750569
0.035378675,1,16750599
0.035380850,2,16750569
0.035383000,1,16750372
0.035385175,2,16750321
0.035387325,1,16750372
0.035389475,2,16750321
0.035391650,1,16750372
0.035393800,2,16750321
0.035395975,1,16750372
0.035398125,2,16750321
0.035400300,1,16750372
0.035402450,2,16750321
0.035404600,1,16749970
0.035406775,2,16750284
0.035408925,1,16749970
0.035411100,2,16750284
0.035413250,1,16749970
0.035415400,2,16750284
0.035417575,1,16749970
0.035419725,2,16750284
0.035421900,1,16749970
0.035424050,2,16750284
0.035426225,1,16750032
0.035428375,2,16750201
0.035430525,1,16750032
0.035432700,2,16750201
0.035434850,1,16750032
0.035437025,2,16750201
0.035439175,1,16750032
0.035441350,2,16750201
0.035443500,1,16750187
0.035445650,2,16750148
0.035447825,1,16750187
0.035449975,2,16750148
0.035452150,1,16750187
0.035454300,2,16750148
0.035456450,1,16750187
0.035458625,2,16750148
0.035460775,1,16750187
0.035462950,2,16750148
0.035465100,1,16750038
0.035467275,2,16750189
0.035469425,1,16750038
0.035471575,2,16750189
0.035473750,1,16750038
0.035475900,2,16750189
0.035478075,1,16750038
0.035480225,2,16750189
0.035482375,1,16750038
0.035484550,2,16750189
0.035486700,1,16750356
0.035488875,2,16750113
0.035491025,1,16750356
0.035493200,2,16750113
0.035495350,1,16750356
0.035497500,2,16750113
0.035499675,1,16750356
0.035501825,2,16750113
0.035504000,1,16749965
0.035506150,2,16750413
0.035508325,1,16749965
0.035510475,2,16750413
0.035512625,1,16749965
0.035514800,2,16750413
0.035516950,1,16749965
0.035519125,2,16750413
0.035521275,1,16749965
0.035523425,2,16750413
0.035525600,1,16750458
0.035527750,2,16750281
0.035529925,1,16750458
0.035532075,2,16750281
0.035534250,1,16750458
0.035536400,2,16750281
0.035538550,1,16750458
0.035540725,2,16750281
0.035542875,1,16750458
0.035545050,2,16750281
0.035547200,1,16750440
0.035549375,2,16750214
0.035551525,1,16750440
0.035553675,2,16750214
0.035555850,1,16750440
0.035558000,2,16750214
0.035560175,1,16750440
0.035562325,2,16750214
0.035564475,1,16750440
0.035566650,2,16750214
0.035568800,1,16749673
0.035570975,2,16750488
0.035573125,1,16749673
0.035575300,2,16750488
0.035577450,1,16749673
0.035579600,2,16750488
0.035581775,1,16749673
0.035583925,2,16750488
0.035586100,1,16749724
0.035588250,2,16750527
0.035590425,1,16749724
0.035592575,2,16750527
0.035594725,1,16749724
0.035596900,2,16750527
0.035599050,1,16749724
0.035601225,2,16750527
0.035603375,1,16749724
0.035605525,2,16750527
0.035607700,1,16749929
0.035609850,2,16750462
0.035612025,1,16749929
0.035614175,2,16750462
0.035616350,1,16749929
0.035618500,2,16750462
0.035620650,1,16749929
0.035622825,2,16750462
0.035624975,1,16749929
0.035627150,2,16750462
0.035629300,1,16750486
0.035631450,2,16750662
0.035633625,1,16750486
0.035635775,2,16750662
0.035637950,1,16750486
0.035640100,2,16750662
0.035642275,1,16750486
0.035644425,2,16750662
0.035646575,1,16750486
0.035648750,2,16750662
0.035650900,1,16750160
0.035653075,2,16751001
0.035655225,1,16750160
0.035657400,2,16751001
0.035659550,1,16750160
0.035661700,2,16751001
0.035663875,1,16750160
0.035666025,2,16751001
0.035668200,1,16749973
0.035670350,2,16751010
0.035672500,1,16749973
0.035674675,2,16751010
0.035676825,1,16749973
0.035679000,2,16751010
0.035681150,1,16749973
0.035683325,2,16751010
0.035685475,1,16749973
0.035687625,2,16751010
0.035689800,1,16750194
0.035691950,2,16751398
0.035694125,1,16750194
0.035696275,2,16751398
0.035698450,1,16750194
0.035700600,2,16751398
0.035702750,1,16750194
0.035704925,2,16751398
0.035707075,1,16750194
0.035709250,2,16751398
0.035711400,1,16750488
0.035713550,2,16751684
0.035715725,1,16750488
0.035717875,2,16751684
0.035720050,1,16750488
0.035722200,2,16751684
0.035724375,1,16750488
0.035726525,2,16751684
0.035728675,1,16750488
0.035730850,2,16751684
0.035733000,1,16750692
0.035735175,2,16751832
0.035737325,1,16750692
0.035739500,2,16751832
0.035741650,1,16750692
0.035743800,2,16751832
0.035745975,1,16750692
0.035748125,2,16751832
0.035750300,1,16750656
0.035752450,2,16751741
0.035754600,1,16750656
0.035756775,2,16751741
0.035758925,1,16750656
0.035761100,2,16751741
0.035763250,1,16750656
0.035765425,2,16751741
0.035767575,1,16750656
0.035769725,2,16751741
0.035771900,1,16751308
0.035774050,2,16752231
0.035776225,1,16751308
0.035778375,2,16752231
0.035780525,1,16751308
0.035782700,2,16752231
0.035784850,1,16751308
0.035787025,2,16752231
0.035789175,1,16751308
0.035791350,2,16752231
0.035793500,1,16751646
0.035795650,2,16752878
0.035797825,1,16751646
0.035799975,2,16752878
0.035802150,1,16751646
0.035804300,2,16752878
0.035806475,1,16751646
0.035808625,2,16752878
0.035810775,1,16751646
0.035812950,2,16752878
0.035815100,1,16751815
0.035817275,2,16752910
0.035819425,1,16751815
0.035821575,2,16752910
0.035823750,1,16751815
0.035825900,2,16752910
